txt_CCSqK,Story Chapter 6: [c][00ffff]Uncertain Outcomes[-][/c],,,,,,,,История Глава 6: [c][00ffff]Неопределенные результаты[-][/c],,,,,,,,
pda_OWmJ0,"Use the Left-Mouse-Button ([c][00ff11]LMB[-][/c]) to scan the area for contacts. Several markers will pop up on your HUD for a few seconds. Use the detector again to make them visible again. \n\nMoving the [c][00ffff]crosshair [-][/c]on the marker of a scanned object within [c][00ffff]detection range[-][/c] (~300m for the handheld Detector) will reveal more info.\n\nAs soon as you were close enough to 'discover' a station or deposit, the marker will change its description and be permanently available on your map.",,,,,,,,"Используйте левую кнопку мыши ([c][00ff11]LMB[-][/c]) для сканирования области на наличие контактов. Несколько маркеров появятся на вашем HUD в течение нескольких секунд. Используйте детектор снова, чтобы снова сделать их видимыми. \n\nПеремещение [c][00ffff]перекрестия [-][/c]на маркере сканируемого объекта в пределах [c][00ffff]дальности обнаружения[-][/c] (~300 м для портативного детектора) покажет дополнительную информацию.\n\nКак только вы окажетесь достаточно близко, чтобы "обнаружить" станцию или депозит, маркер изменит свое описание и будет постоянно доступен на вашей карте.",,,,,,,,
pda_GK0Au,[c][00ffff][IDA][-][/c] There seems to be a [c][ffffff]console [-][/c]inside the shelter.\n\nFind and access it ([c][00ff11]F[-][/c]).,,,,,,,,"[c][00ffff][IDA][-][/c] Кажется, в убежище есть [c][ffffff]консоль.[-][/c]Найти и получить к нему доступ (\n\n)."[c][00ff11]F[-][/c],,,,,,,,
pda_OS0i0,"Exit the inventory screen, then fire the detector with the [c][00ff11]Left Mouse Button (LMB)[-][/c] to ping the area for signals.",,,,,,,,"Выйдите из экрана инвентаризации, затем запустите детектор с помощью [c][00ff11]Левой кнопки мыши (LMB) [-][/c], чтобы проверить область на наличие сигналов.",,,,,,,,
pda_8aceM,To access an interactive station or for speaking to an NPC press [c][00ff11]F[-][/c] to access. \nUse the dialogue answers to progress through the conversation.,,,,,,,,Для доступа к интерактивной станции или для разговора с NPC нажмите [c][00ff11]F[-][/c] для доступа. \nИспользуйте диалоговые ответы для продвижения в разговоре.,,,,,,,,
pda_uimOQ,After the Portable Constructor is unlocked in the Techtree [c][4cd22e]({keybind(TechTree)})[-][/c] it can be crafted in the Survival Constructor,,,,,,,,"После того, как Портативный конструктор будет разблокирован в Techtree [c][4cd22e]({keybind(TechTree)}) [-][/c]он может быть создан в Конструкторе выживания",,,,,,,,
pda_4eKGm,"The Techtree has several tabs with different topics. Most terrain-placeable devices like the Portable Constructor are to be found in the MISC tab.\n\nIn case you have enough XP and earned enough Unlock Points, you can either use the [c][00ff11]UNLOCK [-][/c]button on the top right or simply [c][00ff11]double-click[-][/c] on a locked item to unlock it.",,,,,,,,"В Techtree есть несколько вкладок с различными темами. Большинство устройств, размещаемых на местности, таких как Портативный конструктор, можно найти на вкладке РАЗНОЕ.\n\nВ случае, если у вас достаточно опыта и вы заработали достаточно очков разблокировки, вы можете либо использовать кнопку [c][00ff11]РАЗБЛОКИРОВАТЬ в правом верхнем углу, либо просто [-][/c]дважды щелкните [c][00ff11]на заблокированном элементе, чтобы разблокировать его."[-][/c],,,,,,,,
pda_W0m8m,"Go to the [c][ffffff]MISC tab[-][/c] and scroll down to the PORTABLE CONSTRUCTOR and [c][00ff11]Double-Click[-][/c] on it to unlock the device.\n\nIf you are not able to unlock the device, you might need to earn more [c][ffffff]Experience Points (XPs)[-][/c] in order to level up to earn more [c][ffffff]Unlock Points[-][/c].\n\nExit the screen when you are done.",,,,,,,,"Перейдите на вкладку [c][ffffff]РАЗНОЕ[-][/c] и прокрутите вниз до ПОРТАТИВНОГО КОНСТРУКТОРА и [c][00ff11]Дважды щелкните[-][/c] на нем, чтобы разблокировать устройство.\n\nЕсли вы не можете разблокировать устройство, вам может потребоваться заработать больше [c][ffffff]Очков опыта (XPS), чтобы повысить уровень, чтобы заработать больше[-][/c] Очков разблокировки [c][ffffff]Выйдите из экрана, когда закончите."[-][/c].\n\n,,,,,,,,
pda_uWSa8,Check the Empyriopedia ([c][00ff11]F1[-][/c]) to learn more about ores and ore-bearing rocks.,,,,,,,,"Проверьте Эмпириопедию ([c][00ff11]F1 [-][/c]), чтобы узнать больше о рудах и рудоносных породах.",,,,,,,,
pda_a8u8G,"There are several devices that have crafting capabilities:\n[c][ffffff]1. Survival Constructor [-][/c]\nThis one serves as a fallback and is always available from your suit\n[c][ffffff]2. Portable Constructor[-][/c]\nAllows to craft basic devices, for example for a base.\n[c][ffffff]4. Small, Large and Advanced Constructors[-][/c]\nOffer to craft more advanced materials and devices.\nYou can only use them on a Base or in a Capital Vessel\n[c][ffffff]5. Mobile Constructors[-][/c]\nAvailable for Small Vessels and Hover Vessels. They offer a limited range of basic and advanced templates to be crafted.\n[c][ffffff]6. Furnace[-][/c]\nAllows to smelt ores into ingots a lot faster than constructors. \n[c][ffffff]7. Deconstructor[-][/c]\nAllows to break down devices into components\n[c][ffffff]8. Food Processor[-][/c]\nWhile the Portable- and Survival Constructor offer some basic food and medical items, the food processor can also create better meals and all advanced medical items",,,,,,,,"Есть несколько устройств, которые обладают возможностями крафта:\n[c][ffffff]1. Конструктор выживания [-][/c]\nЭтот служит запасным вариантом и всегда доступен из вашего костюма\n[c][ffffff]2. Портативный конструктор[-][/c]\nПозволяет создавать базовые устройства, например, для базы.\n[c][ffffff]4. Малые, Большие и Продвинутые конструкторы[-][/c]\nПредлагают создавать более продвинутые материалы и устройства.\nВы можете использовать их только на Базе или на Капитальном судне\n[c][ffffff]5. Мобильные конструкторы[-][/c]\nДоступны для небольших судов и судов на воздушной подушке. Они предлагают ограниченный набор базовых и расширенных шаблонов для создания.\n[c][ffffff]6. Печь[-][/c]\nПозволяет плавить руды в слитки намного быстрее, чем конструкторы. \n[c][ffffff]7. Деконструктор[-][/c]\nПозволяет разбивать устройства на компоненты\n[c][ffffff]8. Кухонный комбайн[-][/c]\nВ то время как портативный конструктор и конструктор выживания предлагают некоторые основные продукты питания и медицинские предметы, кухонный комбайн также может создавать лучшие блюда и все современные медицинские предметы",,,,,,,,
pda_Cmqmd,Move the Portable Constructor to a free slot onto your toolbar. \n\nFind a suitable place and press the [c][00ff11]L[-][/c][c][00ff11]M[-][/c][c][00ff11]B[-][/c] as soon as the devices' wireframe turns [c][ffffff]blue[-][/c].,,,,,,,,"Переместите портативный конструктор в свободное место на панели инструментов. \n\nНайдите подходящее место и нажмите кнопку [c][00ff11]L[-][/c][c][00ff11]M[-][/c][c][00ff11]B[-][/c], как только каркас устройства станет [c][ffffff]синим[-][/c].",,,,,,,,
pda_0eOqC,You can change most of the buttons used in the game in the Options menu. \nPlease note that in tutorials and missions the game might refer to the default-keys used.,,,,,,,,"Вы можете изменить большинство кнопок, используемых в игре, в меню опций. \nОбратите внимание, что в учебниках и миссиях игра может ссылаться на используемые по умолчанию клавиши.",,,,,,,,
pda_CueKW,Craft Fuel Tank (T1),,,,,,,,Топливный бак судна (T1),,,,,,,,
pda_auKGE,"A fuel tank is required for a base using conventional power sources. \nWhen using solar panels, you need to add a Capacitor (solar) instead.\n\nFuel tanks, same as many other devices, come in different sizes, volumes and other parameters.\n\nCheck the Techtree ([c][00ff2a]F3[-][/c]) for the progression of materials and devices.",,,,,,,,"Для базы, использующей обычные источники питания, требуется топливный бак. \nПри использовании солнечных панелей вместо этого необходимо добавить конденсатор (солнечный).\n\nТопливные баки, как и многие другие устройства, бывают разных размеров, объемов и других параметров.\n\nПроверьте Techtree ([c][00ff2a]F3[-][/c]) на наличие прогрессии материалов и устройств.",,,,,,,,
pda_0eOKS,"Generators are conventional power sources. They need fuel to be run.\nAs an alternative, solar panels can be used (But require a Capacitor(Solar) )",,,,,,,,Генераторы-это обычные источники питания. Им нужно топливо для запуска.\nВ качестве альтернативы можно использовать солнечные панели (но требуется конденсатор(солнечный) ),,,,,,,,
pda_eK0mO,"Looting wreckages, abandoned bases and stations is a good source of valuable materials! Watch out for containers, crates and cargo boxes!",,,,,,,,"Разграбление обломков, заброшенных баз и станций-хороший источник ценных материалов! Следите за контейнерами, ящиками и грузовыми ящиками!",,,,,,,,
pda_Omqum,"Check the wreckage for anything of interest, like [c][ffffff]Containers [-][/c]or [c][ffffff]Personal Containers[-][/c].\n\nTake ANYTHING you find with you!",,,,,,,,"Проверьте обломки на предмет чего-либо интересного, например [c][ffffff]Контейнеры [-][/c]или [c][ffffff]Личные контейнеры[-][/c].\n\nВозьмите с собой ВСЕ, что найдете!",,,,,,,,
pda_80eq0,"Note: Other than wreckages, stations and buildings often belong to one of the factions. \n\nIf that is the case, opening a container might destroy your factions standing, reducing your reputation to an unfriendly or hostile level!  \n\nBefore opening a box or container, check your top center screen. A message will light up there in case you are about to ruin your faction standing.",,,,,,,,"Примечание: Кроме обломков, станции и здания часто принадлежат одной из фракций. \n\nЕсли это так, то открытие контейнера может разрушить положение ваших фракций, снизив вашу репутацию до недружественного или враждебного уровня!  \n\nПеред открытием коробки или контейнера проверьте верхний центральный экран. Там появится сообщение на случай, если вы собираетесь разрушить репутацию своей фракции.",,,,,,,,
pda_GerWq,'Looting' is the game term for moving items from outside your inventory over into your inventory. ;),,,,,,,,""Грабеж" - это игровой термин для перемещения предметов из-за пределов вашего инвентаря в ваш инвентарь. ;)",,,,,,,,
pda_4WmKY,Use the [c][00ff11]arrow[-][/c] in the top right corner to move all items to your suit inventory.\n\nThen close the window.,,,,,,,,"Используйте стрелку[c][00ff11] в правом верхнем углу, чтобы переместить все предметы в инвентарь костюма.[-][/c]Затем закройте окно."\n\n,,,,,,,,
pda_8qdWC,"Your suit inventory is limited in volume. Although there are possibilities to increase your transport capacity by using more advanced suits or transportation boosters, vessels allow to increase the transport capacity by far.\n\nWith the Logistic Network ([c][00ff11]F4[-][/c]) you can even transfer items from one inventory to another inventory without having to manually move each and every item through your inventory. Check the Empyriopedia (F1) for details about the Logistic Network.",,,,,,,,"Ваш инвентарь костюмов ограничен по объему. Несмотря на то, что есть возможности увеличить ваши транспортные возможности, используя более совершенные костюмы или транспортные ускорители, суда позволяют значительно увеличить транспортные возможности.\n\nС помощью логистической сети ([c][00ff11]F4[-][/c]) вы даже можете переносить товары из одного инвентаря в другой инвентарь без необходимости вручную перемещать каждый товар по своему инвентарю. Проверьте Эмпириопедию (F1) для получения подробной информации о Логистической сети.",,,,,,,,
pda_CeuwK,"We now have most of the materials to craft the devices we need to power the com station, but we are lacking a few [c][ffffff]steel plates[-][/c].\n\nUse your Survival Tool's SALVAGE mode to [c][fbff00]retrieve some steel plates[-][/c] by shooting at the building blocks and devices of the wreckage.\n\n[u]Tip:[/u] \nWhen the structural integrity fails and parts of a structure collapse, you can [c][ffffff]pick up the debris[-][/c] ([c][00ff11]F[-][/c]) for a short time! This will give you back a few of the components!",,,,,,,,"Теперь у нас есть большая часть материалов для изготовления устройств, необходимых для питания станции связи, но нам не хватает нескольких [c][ffffff]стальных пластин[-][/c].\n\nИспользуйте режим спасения вашего инструмента выживания, чтобы [c][fbff00]извлечь некоторые стальные пластины [-][/c], стреляя по строительным блокам и устройствам обломков.\n\n[u]Совет:[/u] \nКогда целостность конструкции нарушается и части конструкции разрушаются, вы можете [c][ffffff]собрать мусор[-][/c] ([c][00ff11]F[-][/c]) в течение короткого времени! Это вернет вам несколько компонентов!",,,,,,,,
pda_4MWmq,"To capture a station and in order to make other devices like generators, turrets and even doors work, you need to place a core.\n\nUse the Portable Constructor and [c][fbff00]craft a Core[-][/c] from the [c][ffffff]DEVICES [-][/c]tab.",,,,,,,,"Чтобы захватить станцию и заставить работать другие устройства, такие как генераторы, турели и даже двери, вам нужно разместить ядро.\n\nИспользуйте портативный конструктор и [c][fbff00]создайте ядро[-][/c] на вкладке [c][ffffff]УСТРОЙСТВА [-][/c].",,,,,,,,
pda_aeZiC,"After you looted all containers, you should consider salvaging a wreckage for its building materials. Using the SALVAGE mode of the Survival Tool or a Multitool will return components, like steel plates and even more precious items.\n\nSalvaging building blocks and devices from wreckages or stations without a [c][ffffff]core [-][/c]comes with a certain loss of materials in the process, what means that none of the handheld tools will guarantee a 100% return rate, but between 10% for the Survival Tool and up to 67% for a Multitool T2.  \n\nFor structures you own, what means for structures you put a core, the return rate is 100%, though.",,,,,,,,"После того, как вы разграбили все контейнеры, вам следует подумать о спасении обломков для его строительных материалов. Использование режима СПАСЕНИЯ инструмента выживания или мультитула вернет компоненты, такие как стальные пластины и еще более ценные предметы.\n\nСпасение строительных блоков и устройств из обломков или станций без [c][ffffff]ядра [-][/c]сопровождается определенной потерей материалов в процессе, что означает, что ни один из ручных инструментов не гарантирует 100% - ную отдачу, но от 10% для Инструмента выживания до 67% для мультитула T2.  \n\nДля структур, которыми вы владеете, что означает, что для структур, в которые вы помещаете ядро, коэффициент возврата составляет 100%.",,,,,,,,
pda_8K4Wi,You found a [c][ffffff]Motorbike [-][/c]in the wreckage.\n\nMove the bike to a free slot in your toolbar and place it on the ground by pressing [c][00ff11]L[-][/c][c][00ff11]M[-][/c][c][00ff11]B[-][/c].,,,,,,,,"Вы нашли [c][ffffff]Мотоцикл в обломках.[-][/c]Переместите велосипед в свободное место на панели инструментов и поместите его на землю, нажав \n\n."[c][00ff11]L[-][/c][c][00ff11]M[-][/c][c][00ff11]B[-][/c],,,,,,,,
pda_mKWam,"A core is required for any vessel or station to work. Without a core, all the devices will fall silent or refuse to work.\n\nWhen starting a new base or vessel, the different starter blocks come with a core built in.",,,,,,,,Для работы любого судна или станции требуется ядро. Без ядра все устройства замолчат или откажутся работать.\n\nПри запуске новой базы или судна различные стартовые блоки поставляются со встроенным сердечником.,,,,,,,,
pda_ImWqm,Put the core to a free slot onto your toolbar and select it.\n\n[c][fbff00]Place the core[-][/c] onto the base when its [c][ffffff]outline [-][/c]becomes [c][ffffff]BLUE[-][/c].,,,,,,,,"Поместите ядро в свободный слот на панели инструментов и выберите его.\n\n[c][fbff00]Поместите ядро[-][/c] на основание, когда его [c][ffffff]контур [-][/c]станет [c][ffffff]СИНИМ[-][/c].",,,,,,,,
pda_WSmus,"For starting your own base or vessel from scratch, craft a Base Starter or Hover Vessel Starter with the Portable Constructor. \n\nStarters for Small Vessels and Capital Vessels are available from more advanced constructors!",,,,,,,,"Чтобы начать свою собственную базу или судно с нуля, создайте базовый стартер или Стартер судна с помощью портативного конструктора. \n\nСтартеры для небольших судов и капитальных судов доступны у более продвинутых конструкторов!",,,,,,,,
pda_waKWS,This station now belongs to you! \n[c][fbff00]Point at[-][/c] any of the base blocks or devices and[c][fbff00] open the Control Panel[-][/c] ([c][00ff11]P[-][/c])\n\nTip: Starting a base from scratch requires a base starter to be crafted and placed.,,,,,,,,Эта станция теперь принадлежит вам! \n[c][fbff00]Укажите на[-][/c] любой из базовых блоков или устройств и[c][fbff00] откройте панель управления[-][/c] ([c][00ff11]P[-][/c])\n\nСовет: Для запуска базы с нуля требуется создать и разместить базовый стартер.,,,,,,,,
pda_4qaqG,Open Control Panel ([c][00ff11]P[-][/c]),,,,,,,,Откройте Панель управления ([c][00ff11]P[-][/c]),,,,,,,,
pda_mlGSm,You can now also access its CONTROL PANEL ([c][00ff11]P[-][/c]) which will offer several performance settings and important statistic details!,,,,,,,,"Теперь вы также можете получить доступ к его ПАНЕЛИ УПРАВЛЕНИЯ ([c][00ff11]P[-][/c]), которая предложит несколько настроек производительности и важные статистические данные!",,,,,,,,
pda_miqCi,"The CONTROL PANEL offers several performance settings and important statistic details.\n\nFor example the DEVICE tab is telling you, that your base is still missing several important devices, like a fuel tank and a generator.\n\nFor the next step [c][fbff00]close the Control Panel[-][/c] and [c][fbff00]open the Techtree[-][/c] ([c][00ff11]F3[-][/c]) again.",,,,,,,,"ПАНЕЛЬ УПРАВЛЕНИЯ предлагает несколько настроек производительности и важные статистические данные.\n\nНапример, вкладка "УСТРОЙСТВО" сообщает вам, что на вашей базе все еще отсутствуют несколько важных устройств, таких как топливный бак и генератор.\n\nДля следующего шага [c][fbff00]закройте панель управления[-][/c] и [c][fbff00]снова откройте Techtree[-][/c] ([c][00ff11]F3 [-][/c]).",,,,,,,,
pda_8KOG4,Access Techtree  [c][4cd22e]({keybind(TechTree)})[-][/c],,,,,,,,Доступ к Techtree [c][4cd22e]({keybind(TechTree)})[-][/c],,,,,,,,
pda_0Csai,"In case you do not have enough Unlock Points to unlock a device, you need to earn XP, for example by running missions, killing enemies, mining or farming to increase your player level. Each player level will reward you with more Unlock points you can spend on the Techtree.",,,,,,,,"В случае, если у вас недостаточно очков разблокировки для разблокировки устройства, вам нужно заработать XP, например, выполняя миссии, убивая врагов, добывая или занимаясь сельским хозяйством, чтобы повысить свой уровень игрока. Каждый уровень игрока будет вознаграждать вас большим количеством очков разблокировки, которые вы можете потратить на Techtree.",,,,,,,,
pda_WiOWq,"Go to the [c][ffffff]BASE [-][/c]tab and find the [c][ffffff]Fuel Tank (T1)[-][/c] and the [c][ffffff]Small Generator[-][/c] and unlock them.\n\nBoth devices require Unlock points and a Player Level 3! If you haven't reached that level yet, you can level up by mining ores and harvesting plants. \n[c][fbff00][-][/c]\nEither [c][00ff11]double-click[-][/c] on them or use the [c][00ff11]UNLOCK button[-][/c] on both devices to proceed.",,,,,,,,"Перейдите на вкладку [c][ffffff]БАЗА [-][/c]и найдите [c][ffffff]Топливный бак (T1)[-][/c] и [c][ffffff]Небольшой генератор[-][/c] и разблокируйте их.\n\nОба устройства требуют очков разблокировки и игрока 3-го уровня! Если вы еще не достигли этого уровня, вы можете повысить свой уровень, добывая руду и убирая растения. \n[c][fbff00][-][/c]\nЛибо [c][00ff11]дважды щелкните[-][/c] на них, либо используйте кнопку [c][00ff11]РАЗБЛОКИРОВАТЬ на обоих устройствах, чтобы продолжить."[-][/c],,,,,,,,
pda_umKSi,Unlock Fuel Tank (T1),,,,,,,,Разблокируйте Топливный бак (T1),,,,,,,,
pda_uqwW0,The Small Generator can be found in the BASE tab.,,,,,,,,Небольшой генератор можно найти на вкладке БАЗА.,,,,,,,,
pda_4S4Ci,The Fuel Tank (T1) can be found in the BASE tab.,,,,,,,,Топливный бак (T1) можно найти на вкладке БАЗА.,,,,,,,,
pda_8mCOu,Craft a [c][ffffff]SMALL GENERATOR[-][/c] and a [c][ffffff]FUEL TANK (T1)[-][/c] from the DEVICES tab in the [c][ffffff]Portable Constructor.[-][/c],,,,,,,,Создайте [c][ffffff]НЕБОЛЬШОЙ ГЕНЕРАТОР[-][/c] и [c][ffffff]ТОПЛИВНЫЙ БАК (T1)[-][/c] на вкладке УСТРОЙСТВА в [c][ffffff]Переносном конструкторе.[-][/c],,,,,,,,
pda_WOcqS,"Instead of using the POWER slider, pressing[c][00ff2a] Y[-][/c] while standing on a base block achieves the same.\n\nThe management in the Control Panel is more useful when you want to switch different device groups on and off individually, as the Y-button only works as a general switch.",,,,,,,,"Вместо использования ползунка ПИТАНИЯ, нажатие[c][00ff2a] Y [-][/c], стоя на базовом блоке, достигает того же самого.\n\nУправление на панели управления более полезно, когда вы хотите включать и выключать различные группы устройств по отдельности, так как кнопка Y работает только в качестве общего переключателя.",,,,,,,,
pda_eqqWA,BioFuel is the easiest fuel to be crafted. You just need some fiber collected from plants or harvested from small bushes. BioFuel canisters hold only a few fuel points per item.\n\nEnergy Cells (small and large) and Fusion Cells can hold more fuel points per item.,,,,,,,,"Биотопливо - это самое простое топливо для производства. Вам просто нужно немного волокна, собранного с растений или собранного с небольших кустов. Канистры с биотопливом вмещают всего несколько единиц топлива на единицу товара.\n\nЭнергетические элементы (малые и большие) и термоядерные элементы могут содержать больше точек топлива на единицу.",,,,,,,,
pda_aCGKi,Place Fuel Tank (T1),,,,,,,,Установите Топливный бак (T1),,,,,,,,
pda_DW9Kq,With the '[c][00ff11]Connect to Base[-][/c]' (N) setting you can place devices onto a base without the requirement to touch the core or having to build a base-plate or a floor to place these devices onto.  \n\nWithout the 'Connect to Base' being activated (default setting) you can place devices only onto blocks that are connected to the core.,,,,,,,,"С помощью параметра " [c][00ff11]Подключение к базе [-][/c]"(N) вы можете размещать устройства на базе без необходимости прикасаться к ядру или строить опорную плиту или пол для размещения этих устройств.  \n\nБез активации функции "Подключение к базе" (настройка по умолчанию) вы можете размещать устройства только на блоках, подключенных к ядру.",,,,,,,,
pda_u444q,"Conventional generators require fuel tanks to be filled with either BioFuel, Small or Large Energy Cells or Fusion Cells. \n\n[c][fbff00]Access the Portable Constructor.[-][/c]",,,,,,,,"Обычные генераторы требуют, чтобы топливные баки были заполнены либо биотопливом, либо Малыми или Большими энергетическими элементами или термоядерными элементами. \n\n[c][fbff00]Доступ к переносному конструктору.[-][/c]",,,,,,,,
pda_peeK2,Move the [c][ffffff]BioFuel [-][/c]to your [c][ffffff]inventory[-][/c].\n\n[c][fbff00]Point at any base block[-][/c] and press [c][00ff2a]P[-][/c] to open the [c][ffffff]Control Panel[-][/c].,,,,,,,,"Переместите [c][ffffff]Биотопливо [-][/c]в свой [c][ffffff]инвентарь[-][/c].\n\n[c][fbff00]Укажите на любой базовый блок[-][/c] и нажмите [c][00ff2a]P[-][/c], чтобы открыть [c][ffffff]Панель управления[-][/c].",,,,,,,,
pda_qGqGK,There are two methods to refill any tank: Either by approaching the tank and pressing F or using the tank management of the Control Panel (P).,,,,,,,,"Существует два способа пополнения любого резервуара: либо приблизившись к резервуару и нажав клавишу F, либо используя управление резервуаром на панели управления (P).",,,,,,,,
pda_KiCCW,"[c][fbff00]Drag & drop[-][/c] the BioFuel onto the '[c][ffffff]FILL FUEL[-][/c]' intake.\n\nAfterwards, open the [c][fbff00]Control Panel [-][/c]again.",,,,,,,,[c][fbff00]Перетащите и поместите[-][/c] Биотопливо на вход '[c][ffffff]ЗАПОЛНИТЬ ТОПЛИВО [-][/c]'.\n\nПосле этого снова откройте [c][fbff00]Панель управления [-][/c].,,,,,,,,
pda_aaW2S,Open Control Panel ([c][00ff11]P[-][/c]),,,,,,,,Откройте панель управления ([c][00ff11]P[-][/c]),,,,,,,,
pda_WasSo,With any fuel except BioFuel you can use the REFILL button below the tank display. Same applies to refilling O2 and Pentaxid.,,,,,,,,"С любым топливом, кроме биотоплива, вы можете использовать кнопку ЗАПРАВКИ под дисплеем бака. То же самое относится к заправке O2 и Pentaxid.",,,,,,,,
pda_mKmi4,Drag and drop the Detector from the [c][ffffff]Survival Constructor Output [-][/c]in a free slot onto your toolbar and select it.,,,,,,,,Перетащите детектор из вывода конструктора выживания [c][ffffff]в свободном слоте на панель инструментов и выберите его.[-][/c],,,,,,,,
pda_OW4SW,"Craft a [c][ffffff]Portable Constructor[-][/c] in the Survival Constructor\n\nWhile waiting for the crafting to complete, explore the surrounding area, harvest more plants and gather more resources!",,,,,,,,"Создайте [c][ffffff]Портативный конструктор[-][/c] в Конструкторе выживания\n\nВ ожидании завершения крафта, исследуйте окрестности, соберите больше растений и соберите больше ресурсов!",,,,,,,,
pda_Gq48C,"The motorbike is the first vessel you can craft. It does not offer any additional transport capacity but driving it is at least a lot faster than walking..\n\nNote: The bike will fold into a ""power save"" state after a few minutes. You can simply pick it up and place it again to unfold it.",,,,,,,,"Мотоцикл-это первое судно, которое вы можете создать. Он не предлагает никаких дополнительных транспортных возможностей, но ездить на нем, по крайней мере, намного быстрее, чем ходить пешком..\n\nПримечание: Через несколько минут велосипед перейдет в состояние "энергосбережения". Вы можете просто поднять его и снова положить, чтобы развернуть.",,,,,,,,
pda_Ciu06,"Point at the motorbike and press [c][00ff11]F[-][/c] to mount it.\nUse [c][00ff11]W[-][/c], [c][00ff11]S[-][/c], [c][00ff11]A[-][/c], [c][00ff11]D [-][/c]to drive and steer the motorbike.\n\nDrive[c][fbff00] back to the Damaged Com Station[-][/c] when you are ready.",,,,,,,,"Укажите на мотоцикл и нажмите [c][00ff11]F[-][/c], чтобы установить его.\nИспользуйте [c][00ff11]W[-][/c], [c][00ff11]S[-][/c], [c][00ff11]A[-][/c], [c][00ff11]D [-][/c]для управления мотоциклом и управления им.\n\nПоезжайте[c][fbff00] обратно на поврежденную станцию связи[-][/c] когда будете готовы.",,,,,,,,
pda_mSMC6,"Please use the RESOURCE MODE of the Survival Tool.\n\n[c][fbff00]Gather 3 Iron Ore[-][/c] by shooting at the blue-ish looking, iron-bearing rocks.",,,,,,,,"Пожалуйста, используйте РЕЖИМ РЕСУРСОВ Инструмента выживания.\n\n[c][fbff00]Соберите 3 Железные руды[-][/c] стреляя в голубоватые, железосодержащие породы.",,,,,,,,
pda_8C4oC,"Move the [c][ffffff]Small Generator [-][/c]in a free slot onto your toolbar. Then look at the base and open the Debug Menu ([c][00ff2a]N[-][/c]). Check the ""[c][00ff2a]connect to Damaged Com Station[-][/c]"" checkbox and close the menu ([c][00ff11]N[-][/c]).\n\nPlace the device anywhere [c][fbff00]away from the base [-][/c]NOT touching any base blocks!",,,,,,,,"Переместите [c][ffffff]Маленький генератор [-][/c]в свободный слот на панель инструментов. Затем посмотрите на базу и откройте меню отладки ([c][00ff2a]N[-][/c]). Установите флажок ""[c][00ff2a]подключиться к поврежденной Com-станции[-][/c]"" и закройте меню ([c][00ff11]N[-][/c]).\n\nПоместите устройство в любом месте [c][fbff00]подальше от основания [-][/c]НЕ прикасаясь ни к каким базовым блокам!",,,,,,,,
pda_SO04G,To power up the station you need to craft a Portable Constructor at first.\n\nOpen the Techtree [c][4cd22e]({keybind(TechTree)})[-][/c].,,,,,,,,"Чтобы включить станцию, вам сначала нужно создать портативный конструктор.\n\nОткройте Techtree [c][4cd22e]({keybind(TechTree)})[-][/c].",,,,,,,,
pda_m4m40,You can use the Survival Tent  to sleep for 8 hours.,,,,,,,,"Вы можете использовать палатку для выживания, чтобы спать в течение 8 часов.",,,,,,,,
pda_O8eq4,The Survival Tent serves as a RESPAWN point. (All modes: Single- & Multiplayer),,,,,,,,Палатка выживания служит точкой ВОЗРОЖДЕНИЯ. (Все режимы: Одиночный и многопользовательский),,,,,,,,
pda_SuiMK,"Move the Survival Tent to a free slot onto your toolbar, find a suitable place and press [c][00ff11]LMB[-][/c] when its wireframe turns blue. Press [c][00ff11]RMB[-][/c] ahead of placing to choose from some[c][ffffff] variants[-][/c] of the tent.\n\nYou can use the Survival Tent to sleep 8h.",,,,,,,,"Переместите палатку выживания в свободный слот на панели инструментов, найдите подходящее место и нажмите [c][00ff11]LMB [-][/c], когда ее каркас станет синим. Нажмите [c][00ff11]RMB[-][/c] перед размещением, чтобы выбрать один из[c][ffffff] вариантов[-][/c] палатки.\n\nВы можете использовать палатку выживания, чтобы спать 8 часов.",,,,,,,,
pda_Y4P4O,Updating mission parameters.. please wait.,,,,,,,,Обновление параметров миссии.. пожалуйста подождите.,,,,,,,,
pda_OI04q,[c][00ffff][IDA][-][/c] There is a settlement. \n\nApproach with caution. We do not know if they are friendly.,,,,,,,,"[c][00ffff][IDA][-][/c] Существует соглашение. \n\nПодходите с осторожностью. Мы не знаем, дружелюбны ли они.",,,,,,,,
pda_qi04S,"Weapons are unlocked in the WEAPONS tab. Some can be crafted in the Portable Constructor. Advanced weapons might need a Small, Large or even Advanced Constructor.",,,,,,,,"Оружие разблокировано на вкладке ОРУЖИЕ. Некоторые из них могут быть созданы в переносном конструкторе. Продвинутое оружие может нуждаться в Маленьком, Большом или даже Продвинутом конструкторе.",,,,,,,,
pda_iKO0a,"When unlocking any weapon, you are receiving the recipe for crafting the appropriate ammo AUTOMATICALLY. You do not need to unlock it separately.",,,,,,,,При разблокировке любого оружия вы автоматически получаете рецепт для создания соответствующих боеприпасов. Вам не нужно разблокировать его отдельно.,,,,,,,,
pda_8mmaW,Hover over the template in the constructor to see which ammo is required.,,,,,,,,"Наведите курсор на шаблон в конструкторе, чтобы увидеть, какие боеприпасы требуются.",,,,,,,,
