KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese txt_UGmuO,Card Dealer,,,,,,,,Карточный дилер,,,,,,,,
dialogue_aWmq0m4,"Interesting .. they say: @w2\n<i></i>\n<i>The Legacy once ruled all the worlds of this galaxy. @w5 Worlds fell apart and into silence, but the honorable Zirax, with the Infinite Life Program, were able to end the threat once and for all, and it might never return. @w5 Praise the High Command!</i>",,,,,,,,"Интересно ... они говорят: @w2\n<i></i>\n<i>Наследие когда-то управляло всеми мирами этой галактики. @w5 Миры распались и погрузились в тишину, но достопочтенный Зиракс с Программой Бесконечной Жизни смог покончить с угрозой раз и навсегда, и она могла никогда не вернуться. @w5 Хвала Верховному Командованию!</i>",,,,,,,,
dialogue_cSSee8O,Hmm ... I do believe the damage was done on purpose. \n\n@w2 The glorious past. @w2 The Assembly. @w2 The Legacy. @w2 \n\nA tale of the past. @w2 A child-frightening story about a big threat. Emptying the inhabited worlds and ending a whole dynasty. @w2 Destroying a millennium of peace and prosperity ...,,,,,,,,"Хмм... Я верю, что ущерб был нанесен намеренно. \n\n@w2 Славное прошлое. @w2 Ассамблея. @w2 Наследие. @w2 \n\nРассказ о прошлом. @w2 Пугающая ребенка история о большой угрозе. Опустошение обитаемых миров и конец целой династии. @w2 Разрушение тысячелетия мира и процветания ...",,,,,,,,
dialogue_udO8H0u,"The name Kar'han is still well known in the tales of our tribe. @w2 \n\nHe is known as The First Warrior, fighting the oppression of the Zirax. @w2 \n\nBut these ... tales ... are hundreds of years old. I doubt they are entirely true.  @p9 Excuse me, friend. @w2 These are disturbing revelations. @w2 \n\nA long-forgotten menace might just raised its dreadful head again and seems to be already here and infecting our people. @w2 This is ... @w2 \n\nI'll have to speak to the Elders' Council. @p9 In the meantime, @w2 if you might, ... @w2 the council would like to encourage you to help us with some other, ah, problems. @w2 \n\nAlso speak to our <color=#fbff00>Blacksmith</color>. @w2 He might be able to help you with your equipment.  @w2 \n\nMay the voices of the past protect you, friend.",,,,,,,,"Имя Кар'хан до сих пор хорошо известно в сказаниях нашего племени. @w2 \n\nОн известен как Первый Воин, сражающийся с угнетением зираксов. @w2 \n\nНо эти ... россказни... им сотни лет. Я сомневаюсь, что они полностью правдивы.  @p9 Прости меня, друг. @w2 Это тревожные откровения. @w2 \n\nДавно забытая угроза, возможно, только что снова подняла свою ужасную голову и, похоже, уже здесь и заражает наш народ. @w2 Это ... @w2 \n\nМне придется поговорить с Советом старейшин. @p9 А пока, @w2 если вы не возражаете, ... @w2 совет хотел бы призвать вас помочь нам с некоторыми другими, э-э, проблемами. @w2 \n\nТакже поговорите с нашим <color=#fbff00>Кузнецом</color>. @w2 Он мог бы помочь вам с вашим оборудованием.  @w2 \n\nПусть голоса прошлого защитят тебя, друг.",,,,,,,,
dialogue_WQ68qae,"Your people came here about a year ago. @w2 \n\nThey seem to have fought with the Zirax patrols in orbit and some of their vessels crashed on this planet. @w2\n\nWe helped them survive until they were able to escape. @p9 So, please pardon our curiosity @w2 ... @w2 but what are YOU still doing here? @w2\n \nHow did you manage to escape the Zirax patrols for so long?",,,,,,,,"Ваши люди приехали сюда около года назад. @w2 \n\nПохоже, они сражались с патрулями Зиракса на орбите, и некоторые из их кораблей потерпели крушение на этой планете. @w2\n\nМы помогли им выжить, пока они не смогли сбежать. @p9 Итак, пожалуйста, простите наше любопытство @w2 ... @w2 но что ТЫ все еще здесь делаешь? @w2\n \nКак тебе удалось так долго скрываться от патрулей Зиракса?",,,,,,,,
dialogue_IuCKk2C,"Ha, @w2 I knew you would be volunteering to find out what is going on! \n@p9 The Polaris HQ has sent us the coordinates of a small vessel they had contact with. @w2 The Ilmarinen crew is said to have had contact with a control station, from where they messaged the pilot of this vessel ... @w2 but the transmission was suddenly lost and the pilot failed to arrive at the HQ.  @w2 \n\nThe <color=#ffffff>control station</color> can be found in the <color=#ffffff>orbit of the BARREN planet</color> in this system. \n\n@w2 Proceed with great caution. @w2 This might be the first time we might run into this menace after hundreds of years it was said to have .. @w2 vanished.",,,,,,,,"Ха, @w2 Я знал, что ты добровольно согласишься выяснить, что происходит! \n@p9 Штаб-квартира ""Поляриса"" прислала нам координаты небольшого судна, с которым у них был контакт. @w2 Экипаж ""Ильмаринена"", как говорят, имел контакт со станцией управления, откуда они связались с пилотом этого судна ... @w2 но передача внезапно была потеряна, и пилот не смог прибыть в штаб.  @w2 \n\nСтанция управления <color=#ffffff>может быть найдена на </color>орбите БЕСПЛОДНОЙ планеты<color=#ffffff> в этой системе. </color> Действуйте с большой осторожностью. \n\n@w2 Это может быть первый раз, когда мы можем столкнуться с этой угрозой после сотен лет, о которых говорили .. @w2 исчез.@w2",,,,,,,,
dialogue_Rm8aAmx,"First, we would like to send you on a simple mission: @w2 Go to the <color=#ffffff>Asteroid Field</color> at the edge of the Ellyon system. @w2 There you will find a <color=#ffffff>Polaris Mining Facility</color>. @w2 Approach it and wait for further orders. @w2\n\nYour suit AI has just been sent the mission package. @w2 \nIt will be decrypted step by step and reveal all necessary info when you arrive there.",,,,,,,,"Во-первых, мы хотели бы отправить вас на простую миссию: @w2 Отправляйтесь в <color=#ffffff>Поле астероидов</color> на краю системы Эллион. @w2 Там вы найдете <color=#ffffff>горнодобывающее предприятие Polaris </color>. @w2 Подойдите к нему и ждите дальнейших распоряжений. @w2\n\nВаш костюм ИИ только что получил посылку с заданием. @w2 \nОн будет расшифрован шаг за шагом и покажет всю необходимую информацию, когда вы прибудете туда.",,,,,,,,
dialogue_Si4GaaC,You seem to be surprised to speak to a hovering smiley face in front of a terminal? @w2\n\nI am afraid we need to have some ... @w2 security measures in place. @w2 \n\nThat's why I'm speaking to you via this remote access terminal.,,,,,,,,"Вы, кажется, удивлены, что разговариваете с парящим смайликом перед терминалом? @w2\n\nБоюсь, нам нужно немного выпить ... @w2 приняты меры безопасности. @w2 \n\nВот почему я говорю с вами через этот терминал удаленного доступа.",,,,,,,,
dialogue_8ZWO4qu,"... @w2 I currently can't relay any of that information, I am afraid. @w2 ... @w2But let's get started. @w2 \n\nThe Zirax Scum are always on our heels and the AI protecting our little meeting is already detecting some cyber-espionage patterns trying to break in on our conversation.",,,,,,,,"... @w2 Боюсь, в настоящее время я не могу передать эту информацию. @w2 ... @w2Но давайте начнем. @w2 \n\nПодонки из Зиракса всегда следуют за нами по пятам, и ИИ, защищающий нашу маленькую встречу, уже обнаруживает некоторые схемы кибершпионажа, пытающиеся проникнуть в наш разговор.",,,,,,,,
dialogue_umCOOaC,"First and foremost, I am .. @w2 your contact person, Sectioner32. @w2 \n\nOn behalf of GLaD, the <color=#ffffff>G</color>alactic <color=#ffffff>L</color>iberation <color=#ffffff>a</color>nd <color=#ffffff>D</color>efense organization, I would like to thank you for answering our call. @w2\n\nYou won't regret it. @w2 And it will make the galaxy a better place!",,,,,,,,"Прежде всего, я ... @w2 ваше контактное лицо, Sectioner32. @w2 \n\nОт имени GLaD, организации <color=#ffffff>G</color>alactic <color=#ffffff>L</color>iberation <color=#ffffff>a</color>nd <color=#ffffff>D</color>efense, я хотел бы поблагодарить вас за то, что вы ответили на наш звонок. @w2\n\nТы не пожалеешь об этом. @w2 И это сделает галактику лучше!",,,,,,,,
dialogue_S0uQamC,"Ah, good. @w2 Well .. @w2 \n\nHeadquarters said they would send an inspector sometime soon. @w2 \n\nBut .. @w2 hm .. you must have been already underway, right?",,,,,,,,"А, хорошо. @w2 Хорошо .. @w2 \n\nВ штабе сказали, что скоро пришлют инспектора. @w2 \n\nНо .. @w2 хм ... вы, должно быть, уже начали, верно?",,,,,,,,
dialogue_jv8WuuK,"Of course ... @w2 Ah ... @w2 Sorry ... @w2 \n\nPlease excuse me, I'm a bit nervous. @w3 We are ALL a bit anxious over here, since we found that ... @w2 item ... @w2 down there. @w2 \n\nOf course, we didn't tell anyone outside this facility.",,,,,,,,"Конечно... @w2 Ах ... @w2 Прости ... @w2 \n\nПожалуйста, извините меня, я немного нервничаю. @w3 Мы ВСЕ здесь немного встревожены, так как обнаружили это ... @w2 пункт ... @w2 там, внизу. @w2 \n\nКонечно, мы никому не говорили за пределами этого объекта.",,,,,,,,
dialogue_qhimO8i,"First let me note, the mining operations on the <color=#ffffff>PLANET</color> have gone very well. @w6 I often feel like a <color=#ffffff>REMNANT </color>@w2 when I look at all those great people working on this project. @w7 You would be surprised, we often do not need to descend into the dark <color=#ffffff>MINE </color>@w2 to find interesting opportunities. @p9 If you ask me, each house needs some <color=#ffffff>GUIDANCE</color>, @w2 even if you need to handle it on a staff or on a <color=#ffffff>STICK</color>, @w2 before venturing to places where <color=#ffffff>ANCIENT HISTORY</color> is still breathing.",,,,,,,,"Во-первых, позвольте мне отметить, что добыча полезных ископаемых на <color=#ffffff> ПЛАНЕТЕ </color> прошла очень хорошо. @w6 Я часто чувствую себя ОСТАТКОМ <color=#ffffff>, когда смотрю на всех этих замечательных людей, работающих над этим проектом. </color>@w2 Вы будете удивлены, нам часто не нужно спускаться в темную @w7ШАХТУ <color=#ffffff>, чтобы найти интересные возможности. </color>@w2 Если вы спросите меня, каждый дом нуждается в некотором @p9РУКОВОДСТВЕ<color=#ffffff>, </color> даже если вам нужно справиться с ним на посохе или на @w2ПАЛКЕ<color=#ffffff>, </color> прежде чем отправиться в места, где @w2ДРЕВНЯЯ ИСТОРИЯ<color=#ffffff> все еще дышит.</color>",,,,,,,,
dialogue_WmiO0mG,"Commander, @w2 our new Talon friends have just sent us the position of a large crashed vessel. @w2\n\nThey suspect it is one of ours, as some of the survivors came from its direction, they say. @p9 There is one caveat, though. @w2 We need to take into account what the Talon Chief said.@w2 The survivors came to this settlement a planetary rotation ago. @w2 This might indicate that the console we found that message was not broken .. @w2 but we have lost one year while being dragged to Andromeda ...",,,,,,,,"Коммандер, @w2 наши новые друзья-Когти только что прислали нам координаты большого разбившегося судна. @w2\n\nОни подозревают, что это один из наших, так как, по их словам, некоторые из выживших пришли с его стороны. @p9 Однако есть одно предостережение. @w2 Мы должны принять во внимание то, что сказал Вождь Когтя.@w2 Выжившие прибыли в это поселение планетарный оборот назад. @w2 Это может указывать на то, что консоль, на которой мы обнаружили это сообщение, не была сломана .. @w2 но мы потеряли один год, пока нас тащили на Андромеду ...",,,,,,,,
dialogue_lqQOKOi,Let's go there and find out.,,,,,,,,Давайте пойдем туда и выясним.,,,,,,,,
dialogue_S4ehSaG,The ancient be praised! @w2 You are coming to rescue me from this Zirax scum @w2 .. I hope?,,,,,,,,"Хвала древним! @w2 Ты идешь, чтобы спасти меня от этого подонка Зиракса @w2 .. Надеюсь?",,,,,,,,
dialogue_u8XC0uW,Just kidding. How did you end up here imprisoned?   <i>(Story)</i>,,,,,,,,Шучу. Как ты оказался здесь в тюрьме?   <i>(История)</i>,,,,,,,,
dialogue_4aKSo0u,"Interesting story! @w2 I was sent to this planet to investigate the recent activities of the gravitational anomaly that seems to spit out ships and crews into this system from time to time. @w2 Risky mission, due to the Zirax presence.. @w2 but as the last reported event was exactly one year ago, I was sent to see what is going on again. @w2 I only made the mistake to set up my camp right here for investigating the resonance waves in materials that went through that anomaly already once and... @w2 I digress...",,,,,,,,"Интересная история! @w2 Меня послали на эту планету, чтобы исследовать недавнюю активность гравитационной аномалии, которая, кажется, время от времени выбрасывает корабли и экипажи в эту систему. @w2 Рискованная миссия, из-за присутствия Зиракса.. @w2 но поскольку последнее известное событие произошло ровно год назад, меня снова послали посмотреть, что происходит. @w2 Я только совершил ошибку, разбив свой лагерь прямо здесь для исследования резонансных волн в материалах, которые уже однажды прошли через эту аномалию... @w2 Я отвлекся...",,,,,,,,
dialogue_0mK4mTa,What do you know about the incident a year ago?,,,,,,,,Что вам известно об инциденте годичной давности?,,,,,,,,
dialogue_4Sa44Km,"Not much, I am afraid. @w2 We got a report of a gravitational anomaly in this sector. @w2 The Zirax Empire was amassing ships at its exit. @w2 I think they were not as surprised as we were. @w2 Some of the ships of the incoming fleet managed to escape. @w2 Some were destroyed and some crashed on the planets of this system. @w2 Like the one nearby. @w2 The survivors managed to escape the Zirax, thanks to the help of the Talon and my people. @w2 They mentioned something about an expedition fleet .. @w2 Operation Phoenix. I think.",,,,,,,,"Боюсь, не так уж много. @w2 Мы получили сообщение о гравитационной аномалии в этом секторе. @w2 Империя Зиракс собирала корабли у своего выхода. @w2 Я думаю, что они были не так удивлены, как мы. @w2 Некоторым кораблям приближающегося флота удалось спастись. @w2 Некоторые были уничтожены, а некоторые разбились на планетах этой системы. @w2 Как тот, что рядом. @w2 Выжившим удалось спастись от Зираксов, благодаря помощи Когтя и моих людей. @w2 Они упоминали что-то об экспедиционном флоте .. @w2 Операция ""Феникс"". Я думаю.",,,,,,,,
dialogue_aCWOCku,Do you know where the survivors went?,,,,,,,,"Вы знаете, куда ушли выжившие?",,,,,,,,
dialogue_kdqm4dO,"Yes and no. @w2 After our rescue teams managed to bring them past the Zirax lines and off that planet, they were picked up by one of their vessels. @w2 I am afraid I have no info where they went. @w2 BUT when you want to find them, I suggest you find agent Kezzel. @w2 He will probably be around in the Sanctuary as he is my contact for this mission. @w2\nThat being said .. @w2  I know you just risked your life saving me from the Zirax. @w2 But may I ask you for a favor nevertheless?",,,,,,,,"И да, и нет. @w2 После того, как нашим спасательным командам удалось провести их мимо линий Зиракса и покинуть эту планету, их подобрал один из их кораблей. @w2 Боюсь, у меня нет информации, куда они ушли. @w2 НО если вы хотите их найти, я предлагаю вам найти агента Кеззела. @w2 Он, вероятно, будет где-то в Святилище, так как он мой контакт для этой миссии. @w2\nКак говорится ... @w2 Я знаю, что ты только что рисковал своей жизнью, спасая меня от Зиракса. @w2 Но, тем не менее, могу я попросить вас об одолжении?",,,,,,,,
dialogue_mGOci44,"I am pretty sure the Zirax will send reinforcements soon. @w2 And as they know my face and, @w2 as you might have guessed, @w2 I do not have any combat experience .. @w2 I will be arrested in no time. @w2 May I ask you then to bring this encrypted data chip to agent Kezzel? @w2 It holds a <color=#ffffff>Space Anomalies Report</color> with info about the anomaly and how it affects certain materials. @w2 They are extremely valuable. @w2 Tell him Dr. Mandor sent you. @w2 I will message him that you are underway. @w2 He might be willing to give you more info about Operation Phoenix.",,,,,,,,"Я почти уверен, что Зиракс скоро пришлет подкрепление. @w2 И поскольку они знают мое лицо, и, как вы, возможно, догадались, @w2 у меня нет никакого боевого опыта .. @w2 Меня арестуют в мгновение ока. @w2 Могу я тогда попросить вас принести этот зашифрованный чип данных агенту Кеззелю? @w2 Он содержит @w2Отчет о космических аномалиях<color=#ffffff> с информацией об аномалии и о том, как она влияет на определенные материалы. </color> Они чрезвычайно ценны. @w2 Скажи ему, что тебя прислал доктор Мандор. @w2 Я сообщу ему, что вы в пути. @w2 Возможно, он захочет дать вам больше информации об операции ""Феникс"".@w2",,,,,,,,
dialogue_umm4W00,Sure. I need to go there anyway.,,,,,,,,Конечно. Мне все равно нужно туда поехать.,,,,,,,,
dialogue_q0Gamqr,"Thanks a lot, my friend! @w2 \n\nFeel free to take my <color=#ffffff>Hover Vessel</color> I parked nearby. @w2 The troopers have removed some devices .. @w2 to sell them .. @w2 but they are still over there in the containers. @w2 Simply put them back and you are good to go.",,,,,,,,"Большое спасибо, мой друг! @w2 \n\nНе стесняйтесь брать мой <color=#ffffff>Парящий корабль </color>, который я припарковал неподалеку. @w2 Солдаты удалили некоторые устройства ... @w2 чтобы продать их ... @w2 но они все еще там, в контейнерах. @w2 Просто положите их обратно, и вы можете идти.",,,,,,,,
dialogue_Uqaa4OS,"Thanks, but how will you get away then?",,,,,,,,"Спасибо, но как же ты тогда уйдешь?",,,,,,,,
dialogue_aK0SOWK,"The extraction team will arrive anytime soon, but I won't be able to go to the Sanctuary. @w2 The security protocol requires we need to quietly leave the planet as quickly as possible .. @w2  before more Zirax arrive to find out why their troops do not report back anymore. @w2\n\nSo, no worries, my friend. @w2 Wish you all the best!",,,,,,,,"Команда эвакуации прибудет в ближайшее время, но я не смогу пойти в Убежище. @w2 Протокол безопасности требует, чтобы мы тихо покинули планету как можно быстрее .. @w2 прежде чем прибудут новые зираксы, чтобы выяснить, почему их войска больше не отчитываются. @w2\n\nТак что не беспокойся, мой друг. @w2 Желаю вам всего наилучшего!",,,,,,,,
dialogue_ua0CI8O,Loading..@w2\nShip status .. @w2 not available\nCommand status .. @w2 not available\n.. @w2\nLoading filesystem .. @w2 not available\n .. @w2 <i>Error 42</i>,,,,,,,,Погрузка..@w2\nСостояние корабля .. @w2 недоступно\nСостояние команды .. @w2 недоступно\n.. @w2\nЗагрузка файловой системы .. @w2 недоступно\n .. @w2 <i>Ошибка 42</i>,,,,,,,,
dialogue_e0eIC5e,"IDA, your turn again.",,,,,,,,"ИДА, снова твоя очередь.",,,,,,,,
dialogue_maqW8W0,Override accepted. @w2\nLoading logfiles. @w2\nDefragmenting logfiles. @w2\n.. @w2\n.. @w2\nTwo files available.,,,,,,,,Переопределение принято. @w2\nЗагрузка файлов журналов. @w2\nДефрагментация файлов журналов. @w2\n.. @w2\n.. @w2\nДоступны два файла.,,,,,,,,
dialogue_aCCc4SS,"..has hit us hard. @w2 Kind of a large projectile or a very advanced rocket. @w2 We got separated from the main fleet. @w2 These guys have cut us off from the rest and are trying to bring us down. @w2 They will be successful. @w2 The captain has sent the emergency rescue signal. @w2 We are making an emergency landing. @w2 All engines are off. @w2 I am off to the rescue pod. @w2\n\n<i>Nicole Palant, </i><i>Chief Engineer 1st class, UCH Heidelberg</i>",,,,,,,,"..сильно ударил по нам. @w2 Что-то вроде большого снаряда или очень продвинутой ракеты. @w2 Мы отделились от основного флота. @w2 Эти ребята отрезали нас от остальных и пытаются нас уничтожить. @w2 Они будут успешными. @w2 Капитан послал аварийно-спасательный сигнал. @w2 Мы совершаем аварийную посадку. @w2 Все двигатели выключены. @w2 Я отправляюсь в спасательную капсулу. @w2\n\n<i>Николь Палант, </i><i>Главный инженер 1-го класса, Университет Гейдельберга </i>",,,,,,,,
dialogue_GYKTK0O,"Captain Brenner and most of the flight team were killed just seconds ago. @w2 A projectile hit the bow amidships. @w2 I was incredibly lucky. @w2 My absolutely justified criticisms, made after we ran into this mess, @w2 caused the lieutenant to send me to check the lifeboats - @w2 seconds before the bridge was hit. @w2 Karma ? Maybe not. @w9 Now, I can't leave this room. @w2 The doors are sealed. @p9 I'm standing in front of the lifeboat section and cannot enter it, which doesn't matter anyway, as the whole section is missing and I am staring into the sky through a big hole in the hull. @w2 The ground is coming closer. @w2 I just heard the tearing of metal. The ship is breaking apart. @w2  Hope at least our engineers did their job when building that section. @w2\n\n<i>John Emmerson, Ensign UCH Heidelberg</i>",,,,,,,,"Капитан Бреннер и большая часть летной команды были убиты всего несколько секунд назад. @w2 Снаряд попал в носовую часть корабля. @w2 Мне невероятно повезло. @w2 Моя абсолютно оправданная критика, высказанная после того, как мы столкнулись с этой неразберихой, @w2 заставила лейтенанта послать меня проверить спасательные шлюпки - @w2 за несколько секунд до того, как был сбит мостик. @w2 Карма ? А может, и нет. @w9 Теперь я не могу покинуть эту комнату. @w2 Двери опечатаны. @p9 Я стою перед секцией спасательной шлюпки и не могу войти в нее, что в любом случае не имеет значения, так как вся секция отсутствует, и я смотрю в небо через большую дыру в корпусе. @w2 Земля приближается. @w2 Я только что услышал скрежет металла. Корабль разваливается на части. @w2 Надеюсь, что, по крайней мере, наши инженеры выполнили свою работу при строительстве этого участка. @w2\n\n<i>Джон Эммерсон, прапорщик УЧ Гейдельберг</i>",,,,,,,,
dialogue_OCOO8Ke,"Hm.. so, this is the Heidelberg. IDA?",,,,,,,,"Хм.. итак, это Гейдельберг. ИДА?",,,,,,,,
dialogue_4a0hSiq,"Obviously, Commander. @w2 \n\nWhile you went through the ship, I took the time and analyzed the weathering of the material.",,,,,,,,"Очевидно, коммандер. @w2 \n\nПока вы осматривали корабль, я потратил время и проанализировал выветривание материала.",,,,,,,,
dialogue_04Ki8GB,I know what you want to say..,,,,,,,,"Я знаю, что ты хочешь сказать..",,,,,,,,
dialogue_Y4K2SMi,"Yes, Commander. @w2 We lost a full year in the gravitational anomaly. @w2 If there once were survivors, they have moved on. @w2 And everything we have heard about the Zirax and the situation on this planet.. @w2 it is more than unlikely that we will find them in this system. @w2 That all explains why I could not make contact with the fleet. @w2 \n\nWe need to face the facts .. @w2 and move on.",,,,,,,,"Да, командир. @w2 Мы потеряли целый год в гравитационной аномалии. @w2 Если когда-то и были выжившие, то они двинулись дальше. @w2 И все, что мы слышали о Зираксах и ситуации на этой планете.. @w2 более чем маловероятно, что мы найдем их в этой системе. @w2 Все это объясняет, почему я не смог связаться с флотом. @w2 \n\nМы должны смотреть фактам в лицо .. @w2 и двигайтесь дальше.",,,,,,,,
dialogue_KSuaWSq,We need to get off that damn planet first.,,,,,,,,Сначала нам нужно убраться с этой проклятой планеты.,,,,,,,,
dialogue_8uhI4uK,"Correct. @w2 \n\nPick up the Hover Vessel nearby and find the Sanctuary. @w2 Speak to agent Kezzel. @w2 \n\nIn case our new friend Dr. Mandor can be trusted, he might be willing to help someone from the 'terran expedition forces' @w2 .. in return for a favor .. @w2 possibly.",,,,,,,,"Правильный. @w2 \n\nВозьмите Парящий Корабль поблизости и найдите Святилище. @w2 Поговорите с агентом Кеззелом. @w2 \n\nВ случае, если нашему новому другу доктору Мандору можно доверять, он, возможно, захочет помочь кому-то из ""экспедиционных сил терры"" @w2 .. в обмен на услугу ... @w2 возможно ..",,,,,,,,
dialogue_geCMZCW,Ha. For sure. But the only way to go.,,,,,,,,Ха ... наверняка. Но это был единственный выход.,,,,,,,,
dialogue_iamu844,What do you want? @w2 Quick.,,,,,,,,Что тебе надо? @w2 Быстро.,,,,,,,,
dialogue_uWi8C04,Speaking to the commander of the station.,,,,,,,,Разговаривает с командиром станции.,,,,,,,,
dialogue_SOmqqW0,Haha. @w2 Sure. @w2 You and the rest of the f... planet. @w2 Who do you think you are? @w2 Don't waste my time.,,,,,,,,Хаха. @w2 Конечно. @w2 Ты и остальная часть е... планеты. @w2 Кем ты себя возомнил? @w2 Не тратьте мое время ..,,,,,,,,
dialogue_GS04OKi,Eh... Dr. Mandor sends me.,,,,,,,,Э... доктор Мандор посылает меня.,,,,,,,,
dialogue_WuWOmmS,So.. the Doctor has sent you. @w2 Wonderful! @w2\nThen I'll better contact the committee and announce your arrival with trumpets and fanfares...! @w2\n.. @w2 \nDo I look like an idiot? @w2 Get out of my sight or I'll.. @w2 .. @w2 ..@w2 oh.. I am getting a call. @w2 Who will that be? @w2 Possibly someone with nice advice to throw you out of the station or arrest you right away?,,,,,,,,"Итак ... вас прислал Доктор. @w2 Замечательно! @w2\nТогда мне лучше связаться с комитетом и объявить о вашем прибытии с трубами и фанфарами...! @w2\n.. @w2 \nЯ что, похож на идиота? @w2 Убирайся с моих глаз, или я это сделаю.. @w2 .. @w2 ..@w2 о.. Мне звонят. @w2 Кто это будет? @w2 Возможно, кто-то с хорошим советом вышвырнуть вас из участка или арестовать сразу?",,,,,,,,
dialogue_MeqmYSS,Better answer that call.,,,,,,,,Лучше ответь на этот звонок.,,,,,,,,
dialogue_6iae8q4,Hmpf. @w2 Seems like you said the truth. @w2  My pardon. @w2 Things are becoming a bit .. @w2 rough .. the last days and there are too few of us to protect the Sanctuary. @w2 Anyways.. @w2\n\nYou see that <color=#ffffff>elevator</color> behind me? @w2 \nGo up one level. @w2 Then to the right. @w2 \nHurry up. @w2 Carver is waiting for you.,,,,,,,,"Хмпф. @w2 Похоже, ты сказал правду. @w2 Прошу прощения. @w2 Все становится немного .. @w2 трудные ... последние дни, и нас слишком мало, чтобы защитить Святилище. @w2 В любом случае ... @w2\n\n Ты видишь этот <color=#ffffff>лифт</color> позади меня? @w2 \nПоднимитесь на один уровень. @w2 Затем направо. @w2 \nПоторопись. @w2 Карвер ждет тебя.",,,,,,,,
dialogue_SaG0SVG,Hello Sir! @w2 \n\nI heard the Doctor was sending you over? @w2 \n\nMay I ask what is the reason for him not being available personally?,,,,,,,,"Здравствуйте, сэр! @w2 \n\nЯ слышал, что Доктор прислал тебя сюда? @w2 \n\nМогу я спросить, по какой причине он не доступен лично?",,,,,,,,
dialogue_WKiume4,He wanted me to fetch some of his equipment.,,,,,,,,"Он хотел, чтобы я принес кое-что из его оборудования.",,,,,,,,
dialogue_mKiWxkE,"Oh no, not that again. @w2 Gosh. @w2 I am not his personal secretary he can send his minions to .. @w2 I am the commander of this fricking station surrounded by .. @w2 Ah, forget about it. @w2 ... @w2\n\nPlease go back to the elevator and one level up. @w2\nFind his assistant <color=#fbff00>Kezzel </color>up there .. somewhere. @w2 He manages the equipment of the Doctor. @w2\nWhile you are at it, tell him that he shall make sure that this time nothing is left here.",,,,,,,,"О нет, только не это. @w2 Боже. @w2 Я не его личный секретарь, к которому он может посылать своих приспешников .. @w2 Я командир этой долбаной станции, окруженной ... @w2 Ах, забудь об этом. @w2 ... @w2\n\nПожалуйста, вернитесь к лифту и поднимитесь на один уровень выше. @w2\nНайди его помощника <color=#fbff00>Кеззела </color>там ... где-нибудь. @w2 Он управляет оборудованием Доктора. @w2\nПока вы этим занимаетесь, скажите ему, что он позаботится о том, чтобы на этот раз здесь ничего не осталось.",,,,,,,,
dialogue_SCmSiK8,Will do. Thanks a lot.,,,,,,,,Будем делать. Большое спасибо.,,,,,,,,
dialogue_SCGoGEi,"So... @w2 \n\nDoctor Mandor has sent you over, to bring me some precious presents, so valuable that he gave them to a .. @w2 stranger? @w2\n\nWhat you are carrying around might be a key element to understand what is going on  here and...",,,,,,,,"Итак... @w2 \n\nДоктор Мандор прислал вас, чтобы принести мне несколько драгоценных подарков, настолько ценных, что он отдал их ... @w2 незнакомцу? @w2\n\nТо, что вы носите с собой, может быть ключевым элементом для понимания того, что здесь происходит...",,,,,,,,
dialogue_4iauqKW,How is the doctor?,,,,,,,,Как доктор?,,,,,,,,
dialogue_WWGeWmm,No worries. @w2 He is fine. @w2 The extraction team has picked him up. @w2 Back to topic. @w2\n\nWhat about this data he was so excited about?,,,,,,,,"Не беспокойтесь. @w2 Он в порядке. @w2 Команда эвакуации подобрала его. @w2 Вернемся к теме. @w2\n\nЧто насчет этих данных, которые его так взволновали?",,,,,,,,
dialogue_EO4aieq,<i>Hand over Space Anomalies Report</i>,,,,,,,,<i>Передайте Отчет о космических аномалиях</i>,,,,,,,,
dialogue_SWu404q,"Hm.. these are encrypted. @w2 Will take a while. @w2 Security measures, you know. @w2 Our .. Zirax friends might not even have understood whom they had in their filthy hands... @w2\n\nSomething else?",,,,,,,,"Хм ... они зашифрованы. @w2 Это займет некоторое время. @w2 Меры безопасности, знаете ли. @w2 Наши .. Друзья Зиракса, возможно, даже не поняли, кого они держали в своих грязных руках... @w2\n\nЧто-то еще?",,,,,,,,
dialogue_oKgqOCa,<i>Promised info about Operation Phoenix survivors.</i>,,,,,,,,"<i>Обещанная информация о выживших в операции ""Феникс"". </i>",,,,,,,,
dialogue_LKK48GE,"Hm.. he promised that? Really?  @w2 \nSavior or not. @w2 I think that's a bit too much to ask for classified information in our .. @w2 juvenile acquaintance, don't you think? @w2\n\nBeyond that, it is not on me to give you that info, @w2 but maybe you can try to convince me that I can trust you and I will see what I can do. @w2 How does this sound?",,,,,,,,"Хм ... он обещал это? Действительно?  @w2 \nСпаситель или нет. @w2 Я думаю, что это слишком много, чтобы просить секретную информацию в нашем .. @w2 знакомство с подростками, тебе не кажется? @w2\n\nКроме того, это не на мне, чтобы дать вам эту информацию, @w2 но, возможно, вы можете попытаться убедить меня, что я могу доверять вам, и я посмотрю, что я могу сделать. @w2 Как это звучит?",,,,,,,,
