KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_4O9O4,"Ship status: @w1 . . @w1 Destroyed due to malfunction in the engine systems. @w1 \nCurrent situation: @w1 . . @w1 Crashed on an unknown planet. @w1\nPilot status: @w1 . . @w1 Successfully abandoned ship in an escape pod. @w1 \nPilot health: @w1 . . @w1 Low, but stable.@w1\nIntegrated Data Assistant (IDA): @w1 . . @w1 Currently rebooting.@w1\nEmergency Life Support Assistant: @w1 . . @w1 <color=#00ff11> activated.</color>",,,,,,,,,,,,,,,,
dialogue_uioWS,Proceed,,,,,,,,,,,,,,,,
dialogue_u0GOa,Abort,,,,,,,,,,,,,,,,
dialogue_qSmS9,Emergency Life Support Assistant,,,,,,,,,,,,,,,,
dialogue_8DG8m,"Injury detected: @w1 Broken Leg @w1 .. @w1 Reduced walking speed. @w1 Permanent stamina drain. @w2\nRequired medical treatment: @w1 Bandages @w2 \n\nActivate the SURVIVAL CONSTRUCTOR on the top right for showing the available recipes.@w2 \nHovering over the recipes in the survival constructor reveals their ingredients. @p9 Resources required in inventory: @w1 Fiber @w1 .. @w1 not available. @w2\nDevice required for collecting Fiber: @w1 Survival Tool @w1 .. @w1 not available. @w2 .. <i>Searching .. </i>@w2\n\nSurvival Tool detected nearby! @w2\n\n<color=#e1ff00>Search the area around the Escape Pod, find and pick up the Survival Tool!</color>",,,,,,,,,,,,,,,,
dialogue_4qq4e,Proceed,,,,,,,,,,,,,,,,
dialogue_uKmOK,Proceed,,,,,,,,,,,,,,,,
dialogue_8OuOC,"The SURVIVAL TOOL has three basic modes.: @w1 <color=#ffffff>Defence </color>@w2, <color=#ffffff>Resource </color>@w2, <color=#ffffff>Salvage</color>\n\n@w2 Modes can be switched by pressing <color=#00ff11>R</color>ight <color=#00ff11>M</color>ouse <color=#00ff11>B</color>utton (<color=#00ff11>RMB</color>). \n@w2 Use the tool by pressing <color=#00ff11>L</color>eft <color=#00ff11>M</color>ouse <color=#00ff11>B</color>utton (<color=#00ff11>LMB</color>). \n\n@w1 <i>.. @w1 Do you want to know more?</i>",,,,,,,,,,,,,,,,
dialogue_uO0OS,Emergency Life Support Assistant,,,,,,,,,,,,,,,,
dialogue_WUaBm,Yes.,,,,,,,,,,,,,,,,
dialogue_yi4mi,Integrated Data Assistant (IDA),,,,,,,,,,,,,,,,
dialogue_WWO4W,"Integrated Data Assistant (IDA): @w1 . . @w1 <color=#00ff11>restarted</color>. @p2 Welcome back, Commander! @w2 Glad to see you alive! @w4 \n\nWe've had incredible luck! @w1 Being dragged into the TITAN's warp vortex and coming out alive in one piece! @w1 \nI am currently trying to reestablish communication with the Operation Phoenix fleet. @w3\n\nThis will take a few minutes. @p9 In the meantime: @w1 I've been storing our sensor and event logs since our escape from Apollon station in the <color=#ffffff>Empyriopedia Journey Book</color> (<color=#00ff11>F1</color>). @w2\n\n<color=#e1ff00>Please open the PDA  (</color><color=#00ff11>F1</color><color=#e1ff00>) to start synchronizing the data tables.  </color>",,,,,,,,,,,,,,,,
dialogue_qSqaW,Affirmative.,,,,,,,,,,,,,,,,
dialogue_CqWIm,"Commander, the night is coming and you also need something to eat. @w2\nI have analyzed the nearby plants. Most of them should be edible. @w1\n\nFirst, collect some <color=#e1ff00>Plant Protein</color> and craft an <color=#e1ff00>Energy Bar</color>. @w1 \n\nThe recipe is available in your Survival Constructor in the status overview panel (<color=#00ff11>Tab</color>)",,,,,,,,,,,,,,,,
dialogue_Smaie,Integrated Data Assistant (IDA),,,,,,,,,,,,,,,,
dialogue_K4u0a,Understood,,,,,,,,,,,,,,,,
dialogue_uaiWe,<i>.. closing file ..</i>,,,,,,,,,,,,,,,,
dialogue_maqaO,"<color=#00ffff>Defence</color> @w2\n\nUse this mode for defending against small animals. It is suggested that you walk around with Defense mode activated, as small spiders and insects may attack you.\n\n@p9<color=#00ffff>Resource </color>@w2\n\nUse this mode for harvesting fiber from plants, wood logs from trees, extracting ore from the rocks lying around or drilling down to underground deposits. \n\nNote: make use of your personal drone (<color=#00ff11>F5</color>) for mining underground deposits to avoid getting trapped in a deep mining hole. \n@p9<color=#00ffff>Salvage</color> @w2\n\nUse this mode for recovering usable materials from wrecks. With the Survival Tool you cannot regain the full amount of materials or components, but only a fraction. \n\nIf a <color=#ff0000>red box</color> lights up on the lower right, you will not get back any materials.",,,,,,,,,,,,,,,,
dialogue_W4GS8,No.,,,,,,,,,,,,,,,,
dialogue_qCWS0,Understood.,,,,,,,,,,,,,,,,
dialogue_GGCOi,Continue.,,,,,,,,,,,,,,,,
dialogue_O4q9O,Damaged Console,,,,,,,,,,,,,,,,
dialogue_iCqK4,. . . . @w1\nFailure to boot console. @w2\nError 101 . @w1. @w1 Powersave mode active. @w2\n. . . . @w1\nError 108 . @w1. @w1 Internal storage files damaged. @w2\n. . . . @w1,,,,,,,,,,,,,,,,
dialogue_uCmWW,Damaged Console,,,,,,,,,,,,,,,,
dialogue_W4IiO,<i>Error .. </i>\n<i>Error ..</i>\n<i>Error .. </i>\n<i>Error .. </i>\n<i>Error ..</i>\n<i>Error ..</i>,,,,,,,,,,,,,,,,
dialogue_WoCGe,Deactivate.,,,,,,,,,,,,,,,,
dialogue_4qWea,< connect IDA to console >,,,,,,,,,,,,,,,,
dialogue_OGWaG,IDA,,,,,,,,,,,,,,,,
dialogue_SO00W,"Running system diagnostics. @w1. @w2 . @w2 . @w2 <color=#00ff11>completed</color>. @w2\nThe internal storage is still available and I found a few indices that date back nearly a year. \nI am not able to download their content as long as the console is in power save mode.\nYou <color=#ffffff>need to rebuild some devices</color> and add them to the station so we can power it up again.\n\nBefore we start working on the station, you should set up a camp: Collect some <color=#fbff00>fiber </color>and craft a <color=#fbff00>Survival Tent</color>.",,,,,,,,,,,,,,,,
dialogue_We6eu,Understood.,,,,,,,,,,,,,,,,
dialogue_44eC0,IDA,,,,,,,,,,,,,,,,
dialogue_aGa8W,"You now have a basic constructor, which will allow you to craft all the devices necessary for rebuilding and powering the com station, as well as a basic weapon to defend yourself @w2 \nFor activating the station, you need to craft the following:@w1\n- a <color=#ffffff>small generator</color> to power the station @w1\n- a <color=#ffffff>fuel tank (t1)</color> to fuel the generator @w1\n- a <color=#ffffff>core</color> to make everything work together. @p9These devices need more materials than we can probably find around here. We need to look further. @w1 \n\nI have placed a <color=#fbff00>marker</color> on a <color=#fbff00>large wreckage</color> on your Radar and HUD. There we will find more materials!\n\nMake sure to <color=#ffffff>harvest plants</color> and craft something to eat <color=#ffffff>while you are on your way</color> to the wreckage.",,,,,,,,,,,,,,,,
dialogue_aKOAq,On my way.,,,,,,,,,,,,,,,,
dialogue_qim8m,IDA,,,,,,,,,,,,,,,,
dialogue_Va8u7,Powering console. @w1 \nLoading operating system.  Please do not shut down while in progress.. @w1 . . . . . . @w1 \nSession restored. @w1\nLoading last message . @w1 . . . . . . @w1\nSuccess. @w1 The message is fragmented. @w1 \nDisplay content anyways?,,,,,,,,,,,,,,,,
dialogue_OKGjw,<i>< Continue ></i>,,,,,,,,,,,,,,,,
dialogue_WeOKS,IDA,,,,,,,,,,,,,,,,
dialogue_siKKi,"August, 2, 2473. @w1 UCH PID 19893-M @w1\nThe .. is lost. We .. survived and made contact with the Talon in the nearby village. @w1 The Zirax are on our heels. We  need to avoid running into their drones and .. until they lose interest. @w1 A temporary camp near .. I am afraid some of our .. vessels were shot down .. crashed .. not far away. We plan to .. If this plan fails, I advise every other survivor to go find one of the Talon villages. These guys helped us to survive, and might help you as well.@w1 - End of Message.",,,,,,,,,,,,,,,,
dialogue_WmWWm,Any additional logs available?,,,,,,,,,,,,,,,,
dialogue_5au4F,IDA,,,,,,,,,,,,,,,,
dialogue_CC84O,"I am afraid this is all of it.  All the other logs are either destroyed or heavily fragmented. @w2\n\nCommander .. there might be something wrong about even this log. @w2\nThe timestamp of the message is of .. @w2 tomorrow @w1 .. and at the same time, the log file indicates that it was created one year ago! @w2\nThat does not add up at all.",,,,,,,,,,,,,,,,
dialogue_0eouG,Possible reasons?,,,,,,,,,,,,,,,,
dialogue_jeCC0,IDA,,,,,,,,,,,,,,,,
dialogue_WK4W4,"The log is clearly made by someone from the UCH with the personal ID 19893-M. @w2\nI have validated the ID, but without access to the UCH fleet database, I cannot find out who is behind that ID. @w2\nNevertheless, we can be quite sure that a vessel from the Operation Phoenix fleet crashed here for yet unknown reasons. @p9 We can assume that those Zirax might have something to do with it. @w2 If it was a fight or technical trouble cannot be said for sure. @w1 I assume it might have happened in combat, as this could also be a reason why no one else is here. Neither the TITAN, nor anyone else of the fleet. @w2 They have probably moved on or escaped.",,,,,,,,,,,,,,,,
dialogue_8hi0e,About the timestamp?,,,,,,,,,,,,,,,,
dialogue_C0a4e,IDA,,,,,,,,,,,,,,,,
dialogue_4q0mW,"This is indeed strange, but can possibly be explained. @w1\nThe scientific reason why we did not arrive on the same day as the fleet: @w1 we were not fully enclosed by the TITAN's warp vortex @w1 and some gravitational instabilities have affected us similar to the time dilation effects near a black hole. @w2\nAnother, more obvious reason could be that, due to the damage of this station and the console, the timestamp and the log entries are simply damaged and faulty.",,,,,,,,,,,,,,,,
dialogue_4WSOc,Any advice?,,,,,,,,,,,,,,,,
dialogue_CGqac,IDA,,,,,,,,,,,,,,,,
dialogue_0UmGe,"Either way,  we will have to find more info. @w2 We need to <color=#fbff00>find the Small Settlement</color> of the Talon. @w2 The message indicates those people might know more about what happened to the survivor that left this message here. @w2 I will set a <color=#fbff00>marker onto your hud</color>. @w2\n\nBefore we leave, I strongly suggest to unlock an <color=#ffffff>Assault Rifle</color> or the <color=#ffffff>Shotgun</color> from the Techtree (<color=#00ff11>F3</color>) and craft them in the Portable Constructor.",,,,,,,,,,,,,,,,
dialogue_0qMWC,Sounds like a plan.,,,,,,,,,,,,,,,,
dialogue_GCaO4,"Really? That's great to hear... @w2 \n\nI assume you do want to find or get in touch with your people as quickly as possible. @w1 \n\nI'll send a runner to reach out to our friends, so they are informed about your arrival. @p9 In the meantime, @w1 I would like to ask you for some help on a pretty @w2 .. unpleasant topic, we were not able to solve on our own. \n\nOur suffering might sound miniscule to you, @w2 but let me explain. @p9 Our crop fields are repeatedly getting attacked by spider-like creatures. @w2 \n\nThey pop into existence around the nearby <color=#ffffff>ancient tower</color>, attacking our workers. @w2\n\nThey are threatening our settlements, frightening our women and children. @p9 We were of course able to fend off these creatures each time they showed up. @w2 \n\nBut it won't end! @w2 \n\nIf anything, the frequency of their appearance has gradually increased in the last weeks. @p9 A few days ago, we sent a group of warriors to find out about the reason for this to happen. @w2\n\nBut they never returned. @w2 \n\nSo did the group of men that was sent to help them. @p9 What we know so far: @w2 All seems to have started some months ago. @w2 \n\nThat century old <color=#ffffff>ancient tower</color> nearby this settlement suddenly came to .. @w2 unholy life. @p9Inside the tower, there are several plates with inscriptions.@w2 \n\nWe were not able to understand them completely, but the elders say they are talking about a war. @w2\n\nLong ago and forgotten as it seems. @p9 We only have some child-frightening stories about a threat that is sleeping in the ground. @w2 \n\nBut looking at what is happening around us right now, what is threatening our people and the wasted, irradiated areas of death that suddenly grew into this land.. @w2\n\nThe Elders' Council is highly concerned! @p9 Each day this riddle is not solved, might turn the tides against us.  @p9 The Zirax Empire garrison commander on this planet did not listen to us. @w2  \n\nThey do not even recognize this strange kind of .. @w2 unholy terraforming as a threat. @p9 And the Polaris scientists do not dare to officially show up here anymore. @w2\n\nPolaris officials haven't been seen outside their stations a lot anymore, since the Zirax soldiers started to kidnap them to extort the company for ransom.",,,,,,,,,,,,,,,,
dialogue_QKmOe,Talon Chief,,,,,,,,,,,,,,,,
dialogue_KUma0,Zirax? Polaris?,,,,,,,,,,,,,,,,
dialogue_KO48X,Talon Chief,,,,,,,,,,,,,,,,
dialogue_u4Oae,"The ancients be praised! @w2 \n\nYou will find the <color=#ffffff>ancient tower</color> nearby this settlement.  \n\nMaybe you can find out what happened to our warriors and what is the root cause of this menace. @p9 Before you go, please <color=#fbff00>head over to our trader</color>. @w2\n\nYour people have left behind some equipment. @w2 \nMake good use of it! @w2\n\nMay the voices of the past protect you, friend.",,,,,,,,,,,,,,,,
dialogue_SeO0i,I will find out what is happening.,,,,,,,,,,,,,,,,
dialogue_KC2OS,Trader,,,,,,,,,,,,,,,,
dialogue_ui8eW,Thanks a lot.,,,,,,,,,,,,,,,,
dialogue_KOaKK,"Hello, my friend! @w2\n\nThe chief told me to hand over some equipment they dropped in my junk box a few months ago.\n\nA flamethrower and some ammo for it. @p9 This is nothing a real Talon warrior would ever use. @w2 But I am sure you can make good use of it, when eliminating the creatures coming from that monument tower. @w2 \n\nThis is an older model, so <color=#ffffff>do not aim too close</color> at the ground or at your feet to avoid harming yourself.@w2\n\nMay the voices of the past be with you.",,,,,,,,,,,,,,,,
dialogue_08KK4,<i>What's this about other terrans?</i>,,,,,,,,,,,,,,,,
dialogue_GMmuW,Talon Chief,,,,,,,,,,,,,,,,
dialogue_KCa4a,"Hm.. strange you did not yet run into them while you survived on this planet for so long .. @w2 \n\n@p9 Polaris Megacorp is running their business throughout the galaxy. @w2 \n\nThey are the biggest company in the exploration, mining and resources business. @w2\n\nThey have some relationship with the Zirax, but this is more a fragile state of at least not shooting at each other right away. @p9 The Polaris scientists are very interested in what happens here on this planet and in this system .. @w2 but as the Zirax activities on and around that planet have increased in the last months, we have rarely seen them. @w2\n\nThey are still running a quite impressive outpost, the '<color=#ffffff>Sanctuary</color>',  somewhere on this planet and delivering goods to our settlements .. @w2 secretly of course. @p9 The Zirax Empire, on the other hand, still runs a <color=#ffffff>full garrison</color> on this planet. @w2 \n\nThis whole system seems to be really important to them. @w2 Although not important enough they would really care for their troops well being. @w2 Seems to be more of an outpost you cannot decide to be sent to @w2 .. if you know what I mean. @p9 They are understaffed, underpaid, relying on extremely old equipment .. @w2 and occasionally come over to .. @w2 borrow some supplies.. @w2.\n\nThey are not friends with your people at all, and will shoot at them as soon as they see a terran in their scopes. @w2 \n\nBe careful when you run into them. @p9 We are confident you will find answers against all these odds! @w2 \nYou have survived on this planet for so long. @w2 \nYou have the experience we need to solve this. @w2 \n\nSo, will you help us?",,,,,,,,,,,,,,,,
dialogue_S1lN8,"Sure. You help me, so I help you.",,,,,,,,,,,,,,,,
dialogue_iS4Sa,Talon Chief,,,,,,,,,,,,,,,,
dialogue_WGaeg,<i>Tell about inscription plates</i>,,,,,,,,,,,,,,,,
dialogue_u80Gm,Shaman,,,,,,,,,,,,,,,,
dialogue_i4iaS,"Bi'phuan, friend!  @w2 I heard from the chief.. @w2 oh .. @w2 this injury looks serious! @w2 Let's not waste time! @w2\n\nYou need to craft an <color=#fbff00>Antitoxic Ointment</color> and apply it. @w2 Otherwise this dermal parasite will soon evolve into lot of little Endo Parasites. \n\nHead over to the <color=#fbff00>trader </color>and <color=#fbff00>get </color>me 1x AlienTooth, 1x Herbal Leaves and 1x Plant Protein.",,,,,,,,,,,,,,,,
dialogue_WWaiS,Blacksmith,,,,,,,,,,,,,,,,
dialogue_IuWFR,"Bi'phuan, friend! @w2 \n\nPlease have this scrambler protocol installed to your suit com module. @w2 This way we and our allies can reach out to you more easily. @w2 \n\nCheck your PDA (<color=#00ff11>F1</color>) frequently for new communications and missions. @p9 The chief also wants me to hand you over something my father found a decade ago in a crashed ship. @w2 \n\nIt is an ancient warrior bow .. @w2 but it has been modified with some nice extras. @w2 I think you will like it when you run into a Zirax patrol anytime soon. @w2 \n\nHave fun, friend and may the voices of the past guide you.",,,,,,,,,,,,,,,,
dialogue_Seajq,Awesome! Thanks a lot!,,,,,,,,,,,,,,,,
dialogue_KmS4g,Understood.,,,,,,,,,,,,,,,,
dialogue_4amCm,Hello stranger! @w2\n\nMay the voices of the past lead you to wisdom. @w2\n\nHow may we help you?,,,,,,,,,,,,,,,,
dialogue_GeGSWqG,I am eager to help!,,,,,,,,,,,,,,,,
dialogue_8u0qama,My sensors indicate there is a <color=#ffffff>mechanism</color> behind the wall nearby. @w2 \nIt seems to be linked to a device which ought to .. manage .. the stations functions. @w2<color=#fbff00></color>\n\nSuggestion: @w2 Destroy the wall. @w2 It should be weak enough that pressing against it will crush it. @w2\n\nThen <color=#ffffff>activate the mechanism.</color>,,,,,,,,,,,,,,,,
dialogue_SmmSm4I,<i>Fingers crossed.</i>,,,,,,,,,,,,,,,,
dialogue_e0q0WO8,"Stranger, no time for long discussions! @w2 \n\nThe containment system is failing! @w2 \n\nTell my people! @w2 I am specialist Kar'han! @w2 Chief @w2 officer of ... @w2 the Talon-Zirax Assembly.....",,,,,,,,,,,,,,,,
dialogue_S44KCSa,"No time for chatter! @w2 \n\nI am feeling the Legacy already growing inside ... @w2\n\n ...@w2\nOh. @p9 I now remember. @w2 \n\nMy brain already seems to be getting dysfunctional. @w2 I am infected! @w2 \n\nThis is a cryo-containment facility... @w2 ... @p9 Listen, stranger, @w2 whoever you are, @w2 you need to get out of here now! @w2 \n\nThe Legacy has infested this place ... @w2 and me. @w2 \nThe Zirax will kill anyone who comes in contact with it. @w2 I wonder why this prison cell is even still here ... @w2 \n\nI'm certain the self-destruct sequence is already activated.",,,,,,,,,,,,,,,,
dialogue_iW0CSSW,Then ... @w2 What are you waiting for! @w2 We don't have a lot of time left! @w2 \n\nThe Legacy is seizing this world. @w2 The Infinite Life Program has failed. @w2 \nThe Zirax scum have nothing better to do than arrest all the science officers! @w2 \n\nQuick - we need to get out of here!,,,,,,,,,,,,,,,,
dialogue_bauemG8,Bi'phuah! @w2 Who are you? @w2 Some new Zirax scum? @w2\n\nThis isn't some high-value-target prison with some comfort to ex... @w2\n\nOh ... @w1 You don't look like a Zirax!,,,,,,,,,,,,,,,,
dialogue_KeeamQa,The Goddess be praised! @w2 \n\nYou are alive! @w2 \n\nWere you able to find a trace of the expedition?,,,,,,,,,,,,,,,,
dialogue_4OGOG8u,"Oh, that's not good. @w2 \n\nThis is actually worse than we expected. @w2\n\nBut thanks to you, we at least have a definitive answer about what happened .. @w2 do we?",,,,,,,,,,,,,,,,
dialogue_aWmq0m4,"Interesting .. they say: @w2\n<i></i>\n<i>The Legacy once ruled all the worlds of this galaxy. @w5 Worlds fell apart and into silence, but the honorable Zirax, with the Infinite Life Program, were able to end the threat once and for all, and it might never return. @w5 Praise the High Command!</i>",,,,,,,,,,,,,,,,
dialogue_cSSee8O,Hmm ... I do believe the damage was done on purpose. \n\n@w2 The glorious past. @w2 The Assembly. @w2 The Legacy. @w2 \n\nA tale of the past. @w2 A child-frightening story about a big threat. Emptying the inhabited worlds and ending a whole dynasty. @w2 Destroying a millennium of peace and prosperity ...,,,,,,,,,,,,,,,,
dialogue_udO8H0u,"The name Kar'han is still well known in the tales of our tribe. @w2 \n\nHe is known as The First Warrior, fighting the oppression of the Zirax. @w2 \n\nBut these ... tales ... are hundreds of years old. I doubt they are entirely true.  @p9 Excuse me, friend. @w2 These are disturbing revelations. @w2 \n\nA long-forgotten menace might just raised its dreadful head again and seems to be already here and infecting our people. @w2 This is ... @w2 \n\nI'll have to speak to the Elders' Council. @p9 In the meantime, @w2 if you might, ... @w2 the council would like to encourage you to help us with some other, ah, problems. @w2 \n\nAlso speak to our <color=#fbff00>Blacksmith</color>. @w2 He might be able to help you with your equipment.  @w2 \n\nMay the voices of the past protect you, friend.",,,,,,,,,,,,,,,,
dialogue_WQ68qae,"Your people came here about a year ago. @w2 \n\nThey seem to have fought with the Zirax patrols in orbit and some of their vessels crashed on this planet. @w2\n\nWe helped them survive until they were able to escape. @p9 So, please pardon our curiosity @w2 ... @w2 but what are YOU still doing here? @w2\n \nHow did you manage to escape the Zirax patrols for so long?",,,,,,,,,,,,,,,,
dialogue_IuCKk2C,"Ha, @w2 I knew you would be volunteering to find out what is going on! \n@p9 The Polaris HQ has sent us the coordinates of a small vessel they had contact with. @w2 The Ilmarinen crew is said to have had contact with a control station, from where they messaged the pilot of this vessel ... @w2 but the transmission was suddenly lost and the pilot failed to arrive at the HQ.  @w2 \n\nThe <color=#ffffff>control station</color> can be found in the <color=#ffffff>orbit of the BARREN planet</color> in this system. \n\n@w2 Proceed with great caution. @w2 This might be the first time we might run into this menace after hundreds of years it was said to have .. @w2 vanished.",,,,,,,,,,,,,,,,
dialogue_Rm8aAmx,"First, we would like to send you on a simple mission: @w2 Go to the <color=#ffffff>Asteroid Field</color> at the edge of the Ellyon system. @w2 There you will find a <color=#ffffff>Polaris Mining Facility</color>. @w2 Approach it and wait for further orders. @w2\n\nYour suit AI has just been sent the mission package. @w2 \nIt will be decrypted step by step and reveal all necessary info when you arrive there.",,,,,,,,,,,,,,,,
dialogue_Si4GaaC,You seem to be surprised to speak to a hovering smiley face in front of a terminal? @w2\n\nI am afraid we need to have some ... @w2 security measures in place. @w2 \n\nThat's why I'm speaking to you via this remote access terminal.,,,,,,,,,,,,,,,,
dialogue_8ZWO4qu,"... @w2 I currently can't relay any of that information, I am afraid. @w2 ... @w2But let's get started. @w2 \n\nThe Zirax Scum are always on our heels and the AI protecting our little meeting is already detecting some cyber-espionage patterns trying to break in on our conversation.",,,,,,,,,,,,,,,,
dialogue_umCOOaC,"First and foremost, I am .. @w2 your contact person, Sectioner32. @w2 \n\nOn behalf of GLaD, the <color=#ffffff>G</color>alactic <color=#ffffff>L</color>iberation <color=#ffffff>a</color>nd <color=#ffffff>D</color>efense organization, I would like to thank you for answering our call. @w2\n\nYou won't regret it. @w2 And it will make the galaxy a better place!",,,,,,,,,,,,,,,,
dialogue_S0uQamC,"Ah, good. @w2 Well .. @w2 \n\nHeadquarters said they would send an inspector sometime soon. @w2 \n\nBut .. @w2 hm .. you must have been already underway, right?",,,,,,,,,,,,,,,,
dialogue_jv8WuuK,"Of course ... @w2 Ah ... @w2 Sorry ... @w2 \n\nPlease excuse me, I'm a bit nervous. @w3 We are ALL a bit anxious over here, since we found that ... @w2 item ... @w2 down there. @w2 \n\nOf course, we didn't tell anyone outside this facility.",,,,,,,,,,,,,,,,
dialogue_qhimO8i,"First let me note, the mining operations on the <color=#ffffff>PLANET</color> have gone very well. @w6 I often feel like a <color=#ffffff>REMNANT </color>@w2 when I look at all those great people working on this project. @w7 You would be surprised, we often do not need to descend into the dark <color=#ffffff>MINE </color>@w2 to find interesting opportunities. @p9 If you ask me, each house needs some <color=#ffffff>GUIDANCE</color>, @w2 even if you need to handle it on a staff or on a <color=#ffffff>STICK</color>, @w2 before venturing to places where <color=#ffffff>ANCIENT HISTORY</color> is still breathing.",,,,,,,,,,,,,,,,
dialogue_GGCiKcv,IDA,,,,,,,,,,,,,,,,
dialogue_WmiO0mG,"Commander, @w2 our new Talon friends have just sent us the position of a large crashed vessel. @w2\n\nThey suspect it is one of ours, as some of the survivors came from its direction, they say. @p9 There is one caveat, though. @w2 We need to take into account what the Talon Chief said.@w2 The survivors came to this settlement a planetary rotation ago. @w2 This might indicate that the console we found that message was not broken .. @w2 but we have lost one year while being dragged to Andromeda ...",,,,,,,,,,,,,,,,
dialogue_lqQOKOi,Let's go there and find out.,,,,,,,,,,,,,,,,
dialogue_eWG054O,Dr. Mandor,,,,,,,,,,,,,,,,
dialogue_S4ehSaG,The ancient be praised! @w2 You are coming to rescue me from this Zirax scum @w2 .. I hope?,,,,,,,,,,,,,,,,
dialogue_8I4ma4s,Depends...,,,,,,,,,,,,,,,,
dialogue_q0Wa0Ou,... ?,,,,,,,,,,,,,,,,
dialogue_u8XC0uW,Just kidding. How did you end up here imprisoned?   <i>(Story)</i>,,,,,,,,,,,,,,,,
dialogue_4aKSo0u,"Interesting story! @w2 I was sent to this planet to investigate the recent activities of the gravitational anomaly that seems to spit out ships and crews into this system from time to time. @w2 Risky mission, due to the Zirax presence.. @w2 but as the last reported event was exactly one year ago, I was sent to see what is going on again. @w2 I only made the mistake to set up my camp right here for investigating the resonance waves in materials that went through that anomaly already once and... @w2 I digress...",,,,,,,,,,,,,,,,
dialogue_0mK4mTa,What do you know about the incident a year ago?,,,,,,,,,,,,,,,,
dialogue_4Sa44Km,"Not much, I am afraid. @w2 We got a report of a gravitational anomaly in this sector. @w2 The Zirax Empire was amassing ships at its exit. @w2 I think they were not as surprised as we were. @w2 Some of the ships of the incoming fleet managed to escape. @w2 Some were destroyed and some crashed on the planets of this system. @w2 Like the one nearby. @w2 The survivors managed to escape the Zirax, thanks to the help of the Talon and my people. @w2 They mentioned something about an expedition fleet .. @w2 Operation Phoenix. I think.",,,,,,,,,,,,,,,,
dialogue_aCWOCku,Do you know where the survivors went?,,,,,,,,,,,,,,,,
dialogue_kdqm4dO,"Yes and no. @w2 After our rescue teams managed to bring them past the Zirax lines and off that planet, they were picked up by one of their vessels. @w2 I am afraid I have no info where they went. @w2 BUT when you want to find them, I suggest you find agent Kezzel. @w2 He will probably be around in the Sanctuary as he is my contact for this mission. @w2\nThat being said .. @w2  I know you just risked your life saving me from the Zirax. @w2 But may I ask you for a favor nevertheless?",,,,,,,,,,,,,,,,
dialogue_CiCiM08,What is it?,,,,,,,,,,,,,,,,
dialogue_mGOci44,"I am pretty sure the Zirax will send reinforcements soon. @w2 And as they know my face and, @w2 as you might have guessed, @w2 I do not have any combat experience .. @w2 I will be arrested in no time. @w2 May I ask you then to bring this encrypted data chip to agent Kezzel? @w2 It holds a <color=#ffffff>Space Anomalies Report</color> with info about the anomaly and how it affects certain materials. @w2 They are extremely valuable. @w2 Tell him Dr. Mandor sent you. @w2 I will message him that you are underway. @w2 He might be willing to give you more info about Operation Phoenix.",,,,,,,,,,,,,,,,
dialogue_umm4W00,Sure. I need to go there anyway.,,,,,,,,,,,,,,,,
dialogue_q0Gamqr,"Thanks a lot, my friend! @w2 \n\nFeel free to take my <color=#ffffff>Hover Vessel</color> I parked nearby. @w2 The troopers have removed some devices .. @w2 to sell them .. @w2 but they are still over there in the containers. @w2 Simply put them back and you are good to go.",,,,,,,,,,,,,,,,
dialogue_Uqaa4OS,"Thanks, but how will you get away then?",,,,,,,,,,,,,,,,
dialogue_aK0SOWK,"The extraction team will arrive anytime soon, but I won't be able to go to the Sanctuary. @w2 The security protocol requires we need to quietly leave the planet as quickly as possible .. @w2  before more Zirax arrive to find out why their troops do not report back anymore. @w2\n\nSo, no worries, my friend. @w2 Wish you all the best!",,,,,,,,,,,,,,,,
dialogue_8eiek0u,Same to you!,,,,,,,,,,,,,,,,
dialogue_48SKGWK,UCH Heidelberg,,,,,,,,,,,,,,,,
dialogue_ua0CI8O,Loading..@w2\nShip status .. @w2 not available\nCommand status .. @w2 not available\n.. @w2\nLoading filesystem .. @w2 not available\n .. @w2 <i>Error 42</i>,,,,,,,,,,,,,,,,
dialogue_e0eIC5e,"IDA, your turn again.",,,,,,,,,,,,,,,,
dialogue_maqW8W0,Override accepted. @w2\nLoading logfiles. @w2\nDefragmenting logfiles. @w2\n.. @w2\n.. @w2\nTwo files available.,,,,,,,,,,,,,,,,
dialogue_aCCc4SS,"..has hit us hard. @w2 Kind of a large projectile or a very advanced rocket. @w2 We got separated from the main fleet. @w2 These guys have cut us off from the rest and are trying to bring us down. @w2 They will be successful. @w2 The captain has sent the emergency rescue signal. @w2 We are making an emergency landing. @w2 All engines are off. @w2 I am off to the rescue pod. @w2\n\n<i>Nicole Palant, </i><i>Chief Engineer 1st class, UCH Heidelberg</i>",,,,,,,,,,,,,,,,
dialogue_4amum0K,<i>Next Logfile</i>,,,,,,,,,,,,,,,,
dialogue_WGG2e0k,Show logfiles.,,,,,,,,,,,,,,,,
